"","log_return"
"185",-0.00796789166523109
"186",-0.0112016952762204
"187",0.0352983993434928
"188",0.0689378618036154
"189",0.0184312990483652
"190",0.081977918834123
"191",-0.0135774732898237
"192",0.0213736185721134
"193",0.0337496595247659
"194",-0.125238509795483
"195",-0.0606917393317295
"196",-0.0361768159979507
"197",0.0262771614600786
"198",0.0286267601393222
"199",-0.00355443147934844
"200",-0.023474511345696
"201",0.0372175572049101
"202",-0.0273008857374831
"203",0.0102867968762933
"204",0.03629709834302
"205",-0.0557006996261011
"206",0.0610755833286253
"207",-0.0400389189956285
"208",0.00683779691464771
"209",-0.0187576568408568
"210",-0.0115144887817048
"211",-0.00848426960298986
"212",-0.0211577508169567
"213",0.0145790395918719
"214",0.00341544151137004
"215",0.0367198679766781
"216",0.0455190652096279
"217",0.0399297464401907
"218",-0.0127052615115888
"219",-0.0450647978398746
"220",-0.0119963367529415
"221",0.0352792872479115
"222",-0.0162410064202992
"223",-0.00507533192864998
"224",0.00875557459919271
"225",-0.027974125632034
"226",0.00942393925386857
"227",0.0202539682158332
"228",0.00370014742649177
"229",0.091326061813038
"230",-0.0661971655191705
"231",-0.051585870137213
"232",0.0645385973023719
"233",0.0300777715247566
"234",-0.0282981978477544
"235",0.0495913957921295
"236",0.00375045424445902
"237",-0.00187698535957909
"238",-0.0550208507733998
"239",0.0376718334862408
"240",-0.02846097914318
"241",0.0186814541302657
"242",-0.0186814541302657
"243",-0.0475095231439643
"244",0.00370765466316499
"245",-0.0806585491133375
"246",-0.0498692986263826
"247",0.0174549084130846
"248",-0.0390348172429505
"249",0
"250",0.0153311222117029
"251",-0.021451927997469
"252",-0.00607260162924919
"253",-0.0487360361224014
"254",0.0352473443603534
"255",-0.0721907119395045
"256",0
"257",-0.020696609086492
"258",-0.00392769616637241
"259",-0.00820802907923818
"260",0.113915858270402
"261",0.00241468003588485
"262",0.0111882800460993
"263",0.00785918788534143
"264",0.0456517086808113
"265",0
"266",-0.0161276667171635
"267",-0.0295240419636478
"268",0.0139032093774569
"269",-0.0217623972627983
"270",-0.00900708031873146
"271",0.00900708031873158
"272",0.0437524545701351
"273",-0.0267292082079008
"274",0.0576122881902981
"275",0.0439134287364787
"276",-0.0388925195129521
"277",0.0149459005580815
"278",-0.0281041204341816
"279",-0.0336749312607862
"280",0.0468331511368863
"281",-0.0181136579801205
"282",0.0381808750380238
"283",0.0282336045975476
"284",-0.0333549210973696
"285",-0.0296717066460549
"286",-0.00182557158790306
"287",0.0264009557417852
"288",0.0118407712586874
"289",0.0593899281489123
"290",0.0327043626504314
"291",-0.0275205856102097
"292",0.0110347133258114
"293",0.0239336055578767
"294",0.00569849903182081
"295",-0.0334207937672861
"296",0.0111141994846448
"297",0.0411285934418174
"298",0.0176231643276542
"299",-0.0307152494383523
"300",-0.029798661659304
"301",-0.0397174947971854
"302",0.0397174947971853
"303",-0.0380228537652038
"304",0.060288499776054
"305",-0.0512043278413519
"306",0.0605540915630691
"307",-0.0189101482209787
"308",-0.00740703060727811
"309",0.0187705167065152
"310",-0.0601110778100906
"311",-0.0160151692992031
"312",-0.00333815617537929
"313",0
"314",-0.0290186442689597
"315",-0.025049118172101
"316",0.0266685103543985
"317",0.0084133776702199
"318",0
"319",0.0173203954974736
"320",0.0404630642881333
"321",-0.026500115389171
"322",-0.00364821913400483
"323",0.00872355106265484
"324",0.0433210846695144
"325",-0.00353607757612611
"326",-0.00907601211852205
"327",-0.058582907684333
"328",-0.0728693475496661
"329",-0.0437524545701351
"330",-0.109917763584148
"331",0.0363653073045892
"332",0.0215998873567329
"333",-0.060602709186584
"334",-0.0787750207829257
"335",0.0612287568088481
"336",-0.00812029113074105
"337",0.0533669859402182
"338",-0.0305282458327656
"339",0.0138197179809176
"340",0.0124476293848733
"341",-0.0371092050079973
"342",0.00279727914074926
"343",0.0399231260450701
"344",0
"345",-0.0193849812834882
"346",0.00399285637327557
"347",0.0600290023916554
"348",-0.0319515998066025
"349",0.0452197944141398
"350",0.0119965133921987
"351",-0.0613132941185242
"352",0.0114159277319207
"353",-0.00868646940491
"354",-0.0211717700810832
"355",-0.0354436030923737
"356",-0.0200180062938144
"357",-0.0129806512663415
"358",-0.0154890455088174
"359",0.023212352070456
"360",-0.0155997122191791
"361",0.00393044812805521
"362",0.0356452420531083
"363",0.0285381669576293
"364",-0.01774741414729
"365",-0.0387432213843771
"366",0.0318290599085433
"367",-0.0107167981205309
"368",0.0081395798225586
"369",0.020408871631207
"370",0.0405403044305176
"371",0.0334662883385459
"372",0.00426680822290739
"373",-0.010159668572598
"374",-0.0612838101294836
"375",-0.024661575623124
"376",0.0204711313092131
"377",-0.0189624606054222
"378",-0.021360504621453
"379",-0.054104740035382
"380",-0.0851717584629042
"381",-0.0203855703864879
"382",0.0192819426656382
"383",0.0149873980080968
"384",-0.0410934404777222
"385",0.0435274751493094
"386",0.00938444600781166
"387",-0.0268058786874959
"388",0.0303975238197074
"389",-0.0222809039997095
"390",0.0293148756822578
"391",-0.016452025383157
"392",0.0442946674830985
"393",-0.0502867395941005
"394",-0.012597187651191
"395",0.00572640946309214
"396",-0.0308164334186017
"397",-0.00662483192588638
"398",0.0145585568458082
"399",0.0264077344662951
"400",-0.019692916151126
"401",0.0137639697245152
"402",-0.00460907164015234
"403",-0.0147897262751561
"404",-0.0773746924064156
"405",-0.00618843640888971
"406",0
"407",-0.0082941007450508
"408",0.00413503819898532
"409",0.00199528577590652
"410",0.0232225823210048
"411",-0.00847681285899292
"412",-0.0250008737114788
"413",0.00610501262919318
"414",-0.015283778709327
"415",-0.0161764465909676
"416",-0.0384145947372152
"417",0.0413032704348558
"418",-0.0489912597311616
"419",-0.051378070209915
"420",-0.0287019717110825
"421",-0.0373450421811119
"422",-0.0400742400476123
"423",0.0241215863230572
"424",-0.0133262976318177
"425",-0.0238007227842289
"426",0.0312419975461908
"427",-0.0360142638810378
"428",0.0309599632654555
"429",-0.0187935731797168
"430",-0.000909874339555285
"431",-0.0272046286028782
"432",0.133317961563246
"433",-0.0167823319132092
"434",0.103762884487628
"435",-0.022312342173331
"436",0.055517996094407
"437",0.0289593227493586
"438",0.00724932137248745
"439",-0.0683105165055513
"440",0.0280314921287385
"441",-0.0475817463555433
"442",-0.0519069176386376
"443",0.0128748913600486
"444",0.0112381501420431
"445",0.0133418892900155
"446",-0.0160520689667445
"447",-0.0140208279987028
"448",0.0532395637947021
"449",-0.134173826700762
"450",-0.0185454951226053
"451",0.017725385541462
"452",0.0651488583209959
"453",-0.0887592667323138
"454",-0.0140330060991705
"455",0.0266428177688551
"456",-0.00632202239613638
"457",-0.0104141017007829
"458",-0.0148907378201883
"459",-0.0177639530458888
"460",-0.0293814802370229
"461",0.0309208413624154
"462",-0.0316699473446288
"463",-0.0154716764085055
"464",-0.0256957439509857
"465",-0.0546079860927175
"466",-0.0867752168284404
"467",0.0733824591697831
"468",-0.022116152664675
"469",-0.00816627267946245
"470",0.0191654835623255
"471",0.0104457853909761
"472",-0.0193647952481537
"473",0.00825527089133707
"474",0.00965842521622607
"475",-0.0308689911721886
"476",0.0205472672473374
"477",-0.0272343570413755
"478",-0.0179972753360628
"479",-0.000633554085918635
"480",-0.000737194531313263
"481",-0.0323549857517132
"482",-0.0497579646563619
"483",-0.066933765895763
"484",-0.0437934461947843
"485",-0.00865578241195992
"486",-0.0128412962079887
"487",0.0652905248147329
"488",0.047129650969288
"489",0.0198041149264752
"490",0.03647960557581
"491",0.0470040934494968
"492",-0.020889531081543
"493",-0.0159956179463867
"494",-0.0151423368447378
"495",0.0171818248739808
"496",-0.0426022335383682
"497",0.0235184456115634
"498",-0.0332370991405613
"499",0.0382509223680348
"500",0.0138645712338938
"501",-0.0257561190605892
"502",0.00129568905244498
"503",-0.0215414481848726
"504",-0.0845051334513265
"505",0.0875238191085995
"506",-0.0151138586314796
"507",0.0898804970901206
"508",-0.0444402875413913
"509",0.0165370962676159
"510",0.0498135473629086
"511",0.0638246945341083
"512",-0.102736127177201
"513",-0.0386495739933681
"514",-0.0347122048890372
"515",-0.0185629265501124
"516",-0.0688953467651979
"517",0.0205533427211747
"518",0.0454206762889909
"519",-0.0543715873376619
"520",0.0185237391326649
"521",0.000545101566663323
"522",0.0803240863812501
"523",-0.0152334404270339
"524",0.0294990175858563
"525",0.0156931026758831
"526",-0.0494478181748354
"527",-0.0413040126124875
"528",-0.0530159935814914
"529",-0.00874508002201454
"530",0.0209360324901796
"531",-0.00884824632441604
"532",0.0415566676177444
"533",-0.061706612464791
"534",-0.0282638013106625
"535",0.0423515888642227
"536",-0.00323278662349268
"537",0.0276128118813333
"538",-0.0216605741081033
"539",-0.0217174235423141
"540",0.00975894672839164
"541",0.0422704383513749
"542",-0.023084359466158
"543",-0.014317278004591
"544",-0.127679731478134
"545",0.0618051629042107
"546",-0.0439207028284427
"547",0.0132909837991205
"548",0.0270436599141494
"549",0.0086586154706204
"550",-0.00302912604357555
"551",-0.0262377843599747
"552",0.0339516152355059
"553",0.0558591420086494
"554",-0.0132522083675161
"555",-0.0441686849490601
"556",-0.0284000973804264
"557",0.0142594220140878
"558",-0.0907762934671723
"559",-0.0649822795307917
"560",0.0175152174804283
"561",0.0214260860683237
"562",-0.00719020972556591
"563",0.00179418825722286
"564",0.0250112847309504
"565",0.0764848443648559
"566",-0.0764848443648558
"567",0.0161808418021515
"568",0.0504181178897232
"569",-0.0277126495164307
"570",0.0420610428235861
"571",-0.0486980582920189
"572",0.0502163071426377
"573",0.0438835684250435
"574",0.0918174616611381
"575",-0.0431092495168304
"576",0.00881289653436925
"577",-0.0895011925000977
"578",-0.0228800621294753
"579",0.0460472254150888
"580",0.0152698826283586
"581",-0.0126983542221883
"582",-0.0618961661189101
"583",0.0546928208347248
"584",-0.0438650523871303
"585",0.0224218239079679
"586",-0.00266118458733375
"587",0.0522784866951801
"588",0.0267247048014003
"589",0.0378944918436304
"590",-0.0240379402986222
"591",0.0268468053381009
"592",0.0451784609293723
"593",0.0593248167016834
"594",-0.0340488392076438
"595",-0.039971270701005
"596",0.0577406853965712
"597",-0.0454155603803651
"598",0.0410692742016482
"599",0.00563468869726962
"600",0.071218281748839
"601",0.0400997542521958
"602",0.0489712226689241
"603",-0.0215424797087942
"604",0.00571577856387142
"605",0.00863064031543224
"606",-0.0121786455808138
"607",0.0392494606718135
"608",-0.0583665165741615
"609",-0.0337110573423117
"610",0.0115483366227528
"611",-0.0203934374720663
"612",-0.0353389064141712
"613",0.0174591296055925
"614",-0.00986360929959263
"615",0.0487951039592998
"616",-0.0356552535805581
"617",0.0439159830586733
"618",-0.0212245005078627
"619",0.0131847979034553
"620",-0.0587876525426826
"621",-0.047953255010331
"622",-0.0911445213174078
"623",0.0331176899993717
"624",0.0402406191687284
"625",-0.0437695628123014
"626",0.0402904548046069
"627",-0.0495158890499156
"628",0.0603869060490119
"629",-0.0204739222658536
"630",-0.0202519257469535
"631",0.0298548310137109
"632",0
"633",-0.0495158890499156
"634",-0.0482309434364864
"635",0.0066742758187421
"636",-0.0368435298570555
"637",0.0446284730088552
"638",-0.023175339019709
"639",-0.0086372676174912
"640",0.0108985926167031
"641",0.0862209720479696
"642",-0.0432221370954586
"643",0.0279827226258238
"644",0.0965603418081673
"645",-0.0277824605131167
"646",-0.00498881016306298
"647",-0.0330744037649578
"648",0.0724473666539379
"649",-0.0476909085913642
"650",0.0249770541033567
"651",0.0461735096215081
"652",-0.0157679669260765
"653",0.0104828593749185
"654",-0.00923379547378803
"655",0.0238839768233922
"656",-0.0146501813496042
"657",-0.00399739231235807
"658",-0.000207220781532098
"659",0.0135244668078801
"660",0.00661560696461629
"661",-0.0380355471150603
"662",-0.0648567423235863
"663",0.0339992576210152
"664",-0.00578012595579212
"665",-0.0270581023540033
"666",-0.0483401206497345
"667",-0.0372682050625927
"668",-0.00778494315179965
"669",-0.0240276634854006
"670",-0.0170538992443803
"671",-0.005230892158255
"672",-0.024921939407486
"673",-0.0402052069699634
"674",0.0157279301742049
"675",0.069623670473226
"676",-0.0644866672221752
"677",0.0520316768999112
"678",0.00919822101797869
"679",0.0139543740544303
"680",-0.00311744828563394
"681",0.0162166685170534
"682",0.0290780324888759
"683",-0.0939093587558821
"684",0.012434676144549
"685",-0.0185119971892553
"686",0.0765537402624377
"687",0.0804103015364643
"688",-0.0251665870721693
"689",0.039645156254878
"690",0.0510410454204811
"691",-0.0891865474682865
"692",0.730122019371319
"693",0.0575521640241732
"694",0.0863002791052974
"695",-0.0524112704605988
"696",0.0632220863281405
"697",-0.00315517864190625
"698",0.0173125138337822
"699",0.0379541775819302
"700",0.0615499117847187
"701",-0.0156208325861908
"702",-0.0953148535423571
"703",0.0202063318471533
"704",0.0626858747553251
"705",0.00594324666886371
"706",0.0609354232014952
"707",-0.0229654088950817
"708",-0.0468721970255948
"709",0.0730109136710873
"710",0.0187125407079756
"711",0.00486829555780757
"712",-0.00324890337551016
"713",-0.0428520598334431
"714",-0.0108167218704511
"715",-0.0489893578195505
"716",-0.0819203685845279
"717",0
"718",0.0370850432516969
"719",0.00608998288830796
"720",0.0664460570601553
"721",-0.0154264856032302
"722",0.0579437272005125
"723",-0.0129985258842734
"724",-0.045932824640072
"725",0.0164141089270632
"726",0.048288914553414
"727",0.0266685103543985
"728",-0.020331932890273
"729",0.00690877916685684
"730",0.0101847715479118
"731",-0.0365012679683283
"732",0.0322015128167106
"733",0.0349373894137845
"734",0.0207707238072518
"735",0.0662403415991627
"736",-0.0298532564043829
"737",0.0160105260853123
"738",-0.0160105260853124
"739",0.167374810059645
"740",0
"741",-0.0508402870267661
"742",-0.000661705035506683
"743",-0.0157269000354018
"744",0.0290256447566749
"745",0.0285158016651961
"746",0.0321921862094545
"747",-0.0134226888041172
"748",0.0176997574896952
"749",-0.0219005094901968
"750",0.0126584792518928
"751",-0.0557430263219246
"752",0.0209672223377258
"753",-0.00816844177408481
"754",-0.00405864081524026
"755",0
"756",-0.00874013974840062
"757",-0.0877353685099394
"758",-0.0525503936933511
"759",0.0458274807722593
"760",-0.00848898462352968
"761",-0.0373384961487296
"762",0.0331202570658445
"763",-0.0758257104078521
"764",0.0456179086843609
"765",0.00820174414229149
"766",0.0148152302240129
"767",-0.112795445036123
"768",-0.0392200382160461
"769",0.0160245972056825
"770",-0.0631050661001824
"771",0
"772",0.0277801592590021
"773",0.0223823472323436
"774",-0.106755897172174
"775",-0.0027628129890438
"776",0
"777",0.0294706319039798
"778",0.0206292553544909
"779",0.0215637840768967
"780",-0.0455075287203853
"781",0.0181491046076762
"782",0.00288815314425978
"783",0.0752678694031365
"784",-0.0257218362511933
"785",0.0288537381396437
"786",-0.0222290669139663
"787",-0.0252413715938651
"788",0.0542886209987624
"789",0.0369927512938028
"790",-0.0338294815800882
"791",0.0100820869172676
"792",0.00320551473142153
"793",-0.0413989102687203
"794",0.00514589972494972
"795",0.0567948904751699
"796",-0.0237473946628206
"797",-0.0263164964204164
"798",-0.05064426036721
"799",-0.0626858747553251
"800",0.0201460633775152
"801",0.0152593868181631
"802",0.0302481419022224
"803",0.0739930394450508
"804",-0.0422926060358795
"805",-0.0440079010746666
"806",0.0373832298489892
"807",0.00305224934848991
"808",-0.0433699578869615
"809",0.0372757883141836
"810",-0.0155747801438996
"811",-0.0753599201616299
"812",-0.0587897024259476
"813",0.0528085002064063
"814",-0.049315211574107
"815",0.0311006246284916
"816",-0.0107807804227981
"817",0.0143972527760905
"818",0.0238265830602874
"819",0.0651586998643287
"820",0.0352678934625768
"821",-0.074110683952351
"822",0.019230316117544
"823",0.0043770094665936
"824",-0.0746528366760093
"825",0.0173362391410164
"826",-0.035720906385612
"827",0.0529101874185582
"828",0.0445296108718558
"829",-0.110247975890698
"830",-0.118945873652661
"831",0.0252367045254909
"832",0.0316461775894755
"833",0.00911148637572847
"834",-0.0270891210883761
"835",0
"836",-0.059331833561004
"837",0.0290239987847513
"838",-0.0182880441540831
"839",-0.0251314172810772
"840",0.0632503591663228
"841",-0.0296047952046292
"842",0.0320134609626077
"843",0.0141562015355923
"844",0.0230734819761744
"845",0.0412746305612767
"846",0.00698334998453644
"847",-0.0186356572825824
"848",0.00430051100807683
"849",-0.0389079022479914
"850",0.0252038699137723
"851",-0.000856853128352626
"852",-0.00084738734601237
"853",0.00213294251989004
"854",0.0119814626852896
"855",-0.00214978695519567
"856",0.0225941760245786
"857",0.0602450431441984
"858",0.0806637402080699
"859",-0.0100700571643218
"860",-0.0436301085937266
"861",0.0101311360404121
"862",-0.0149032875921042
"863",0.00814110409025575
"864",-0.0424041481609496
"865",0.0172211861771644
"866",0.0624422558249195
"867",-0.0133959430500629
"868",-0.00785633740958268
"869",0.0277673978718582
"870",-0.0233551739730522
"871",0.00147474091154615
"872",0.00641545639030253
"873",-0.0684059661127517
"874",-0.0372049572222946
"875",0.00805662357897252
"876",-0.0739859412560067
"877",0.0100582185687469
"878",0.016569005216232
"879",-0.00555064177057437
"880",-0.0297942290851434
"881",0.0162496505021919
"882",-0.00167485427346494
"883",0.0263516980697828
"884",0.0539663620728276
"885",-0.0308699437340313
"886",0.0646164686173239
"887",-0.0571020139420981
"888",-0.0805841393204855
"889",-0.0182736201311555
"890",0.0368702251184363
"891",-0.0448785728273254
"892",0.187277193348674
"893",0.0402611560551629
"894",-0.00150205750368537
"895",0.0222567505246046
"896",0.0238110162222926
"897",0.0324747082175967
"898",-0.00539583227506038
"899",-0.0213000586298005
"900",0.00793431356701037
"901",0.00159466395298493
"902",-0.0126855915544366
"903",-0.0411580550730627
"904",0.0162607247766816
"905",0.0170501869701142
"906",-0.00778604480564909
"907",0.0224847940392188
"908",-0.00632547461839042
"909",0
"910",-0.00314833456720705
"911",0.0174376114717166
"912",0.0182895199799306
"913",-0.00757185894134398
"914",0.0250983060068896
"915",0.00165789619384121
"916",0.0122495377228917
"917",-0.0183184930726402
"918",0.0312869995995144
"919",-0.0525125895630694
"920",-0.018143120212133
"921",0.0213797566724767
"922",0.0307205542559874
"923",0.00446770446620664
"924",-0.0351882587221942
"925",0.015791263412601
"926",-0.0152511745848676
"927",0.0374496456407698
"928",0.031350382876169
"929",-0.0103688144926761
"930",0.0261258470644312
"931",0.0438915648428358
"932",-0.0438915648428358
"933",0.0776449835460889
"934",0
"935",-0.0538331106017496
"936",0.0698528092515596
"937",0.0208901073321059
"938",-0.0337265932538619
"939",0.011546060380254
"940",0
"941",0.035458894914518
"942",-0.0046669617648484
"943",-0.0537522626226497
"944",-0.0150195696021127
"945",-0.00310157252866303
"946",0.0124618511214842
"947",-0.0519195736872054
"948",-0.0516200695783081
"949",-0.0201474408581301
"950",0.00221955166317968
"951",0
"952",0.0565377824499818
"953",-0.0587573341131615
"954",-0.0132080936660554
"955",-0.0407127459986279
"956",0.0494987296747148
"957",-0.044236374240305
"958",-0.0089302416570916
"959",0.0216764603661652
"960",0.0566248377874196
"961",0.0102332374285124
"962",-0.0096677864663158
"963",-0.0507551792182129
"964",0.00269282631834054
"965",-0.0323713179443286
"966",-0.0201612338023962
"967",-0.0025562423723218
"968",0.0481020312085321
"969",0
"970",-0.000535172754641706
"971",-0.0367889973363288
"972",-0.0112879067178789
"973",0.00871164682355887
"974",0.0239587831486557
"975",-0.0543721930832838
"976",0.0222118087113864
"977",-0.00813384055593397
"978",-0.00454715527131469
"979",-0.0728819102992275
"980",0.0151081102303236
"981",0.0260227048128469
"982",0.00195694090267063
"983",-0.0398059313962662
"984",0.00992035963037373
"985",-0.0603431299074685
"986",-0.0590161996605224
"987",0.0443784978515843
"988",0.00707307826271718
"989",0.00043802815031177
"990",0.0329395264283889
"991",0.0101448633950095
"992",0.0320112533827098
"993",0.0232390587592579
"994",-0.00829003039768418
"995",-0.0197195895562626
"996",-0.0239858631518823
"997",0.0350042547290418
"998",-0.0105384393672674
"999",-0.0202791232908465
"1000",-0.004186692070928
"1001",-0.0234426703223295
"1002",-0.0206669339580864
"1003",0.0233976430203699
"1004",-0.0570741295771753
"1005",-0.0158043277787543
"1006",-0.00379744541852017
"1007",0.0352016010595424
"1008",0.0109756703636497
"1009",0.0428704671511645
"1010",0.0256890984124355
"1011",0.00616695617750518
"1012",-0.00900345170690795
"1013",-0.0246902466700346
"1014",0.043737508923673
"1015",-0.0727723631401597
"1016",0.00898490256317298
"1017",0.0122539458973774
"1018",-0.0494454748239793
"1019",-0.00908349031559659
"1020",-0.000858699698219058
"1021",-0.000424650996349004
"1022",0.00992901458794136
"1023",-0.045432000472489
"1024",-0.0209495430285866
"1025",0.00776261330123903
"1026",-0.0354227321084797
"1027",-0.00630635641680558
"1028",0.028289780628896
"1029",0.0130265842090352
"1030",0.0156847321896349
"1031",-0.0387682188737268
"1032",0.0100569024750566
"1033",-0.0120463475665338
"1034",0.0197564731253086
"1035",0.026000836786896
"1036",0.0580959475071585
"1037",-0.0223448823926076
"1038",0.070912296389102
"1039",-0.0481299686701837
"1040",-0.0618721221550572
"1041",0.0113142581972729
"1042",0.0766089153986491
"1043",0.00456679604077798
"1044",-0.0693023590369335
"1045",-0.0306656212721286
"1046",0.0251298499040577
"1047",-0.0209794585228989
"1048",-0.012382981835922
"1049",-0.0126313939780234
"1050",-0.0124738300474564
"1051",0.0144998521929673
"1052",0.00774158496238132
"1053",0.00491558924912606
"1054",-0.0235558539870576
"1055",0.00927253434005023
"1056",-0.00364296097875269
"1057",-0.00603401229034272
"1058",0.0276692698333577
"1059",0.00662220253967191
"1060",0.0307863370271812
"1061",-0.00427110713621129
"1062",-0.0017086008090782
"1063",-0.00636180537397802
"1064",-0.0341036393258708
"1065",0.0160773668389339
"1066",0.0121196934801724
"1067",-0.0504294359495041
"1068",0.0108465775154755
"1069",0.00608639531033227
"1070",0.0172246443495945
"1071",-0.0237099459970234
"1072",-0.00644351337400847
"1073",-0.00839356629341258
"1074",0.00479239387599547
"1075",-0.0272317753901332
"1076",-0.0181258507246576
"1077",0.025549837514969
"1078",0.0201944782532873
"1079",0.0226709332673079
"1080",0.00657052563146187
"1081",0.0212374931485666
"1082",-0.0150413652290004
"1083",0.0466775537529467
"1084",-0.0400223252125559
"1085",-0.00996630664338793
"1086",0.0137326598870705
"1087",0.000844645600743841
"1088",0.0122234684510393
"1089",0.0371946088938043
"1090",0.0101799194620151
"1091",-0.0807647491821773
"1092",0.00865652118326674
"1093",0.0345489221816034
"1094",-0.0270615797279046
"1095",-0.0661806390077175
"1096",0.0157413467877639
"1097",0.000799732377107768
"1098",0.0067661362824802
"1099",0.0116567816563147
"1100",0.0531524625381567
"1101",-0.0364321608858939
"1102",-0.032363668742473
"1103",0.0385470256644443
"1104",0.00747256787502243
"1105",-0.000411374510866328
"1106",-0.00830262678380067
"1107",0.0348986228436482
"1108",0.0194500060710629
"1109",0.00788175207942639
"1110",0.00440473449978282
"1111",0.0214374909750516
"1112",0.0353624667012888
"1113",-0.000470979501874433
"1114",0.0439407517439003
"1115",0.0187315408771566
"1116",0.0354475347859292
"1117",-0.0359446421631746
"1118",-0.019211971286723
"1119",0.0172249886848993
"1120",0.161788467784948
"1121",0.00233632757666461
"1122",0.0147279458836609
"1123",-0.0234602768469219
"1124",0.0104896716209354
"1125",0.0418718532594263
"1126",-0.044212285364161
"1127",-0.0299385771820925
"1128",0.0316924845254733
"1129",0.0129641700874849
"1130",-0.0401100098481184
"1131",-0.0650720447861035
