"","log_return"
"246",-0.0136051040817337
"247",-0.0157674908618556
"248",-0.00694669630645494
"249",0.0116396636989456
"250",0.000962702382284292
"251",0.014825095378621
"252",0.00615517806842209
"253",-0.0338992035875274
"254",0.0022736650440418
"255",-0.00722724021800131
"256",0.014560566245572
"257",-0.00897250089722264
"258",0.0223962610531749
"259",-0.00205219503416182
"260",0.0266767740814866
"261",-0.0253275948851051
"262",-0.0305872063691902
"263",-0.0168828833491456
"264",-0.0156393878854002
"265",0.0995793305444222
"266",-0.00836897408406966
"267",-0.0341329084595933
"268",0.0425018825436631
"269",-0.00106398772817788
"270",-0.0238343970147655
"271",0.0179202702297848
"272",0.0193231196653981
"273",0.0046046788980618
"274",0.0325453267766086
"275",0.0231056368779608
"276",-0.00661340911387731
"277",0.0273366333474649
"278",-0.031402740182985
"279",-0.0558820513207135
"280",0.0239322680581356
"281",0.00254577528674364
"282",0.0134779490544822
"283",-0.0189107419319481
"284",0.0101384623404543
"285",-0.0346758570255742
"286",0.00383126275499537
"287",0.0228410067049944
"288",-0.00288347701841272
"289",0.024073104567939
"290",0.00556277095574528
"291",0.00481619122710962
"292",0.00862108757668016
"293",-0.027809569028042
"294",-0.0450518102314818
"295",-0.000335801656312314
"296",-0.0172845309422068
"297",-0.000714727072764763
"298",-0.00377980931908306
"299",0.0207177696416664
"300",-0.0155643418271337
"301",0.00242053200619681
"302",0.0191361801277082
"303",0.00738315207947585
"304",0.0489290359112826
"305",0.0093111695116538
"306",0.00601573069550554
"307",-0.0271396106568313
"308",-0.00696367267099053
"309",-0.00656617734807952
"310",-0.0295654659896145
"311",-0.00599943249047237
"312",0.0105644999072888
"313",0.00141392313025749
"314",-0.0374769716206729
"315",0.00136120509101497
"316",-0.0145710446759567
"317",0.0060947214646566
"318",-0.00910200380692114
"319",0.0179062291501809
"320",0.0144612419479194
"321",0.00728187666363389
"322",0.00981030296479401
"323",0.0413507682829614
"324",0.0256333589976677
"325",-0.0149489373567038
"326",-0.0136155752264423
"327",-0.127975782443489
"328",-0.0297894985920057
"329",-0.0487910156191315
"330",-0.0100913748694359
"331",0.0320459871955714
"332",0.00214335459415132
"333",-0.0184157420933499
"334",-0.0127987988755301
"335",-0.00297480082084269
"336",-0.00117824208475433
"337",0.0137168361842373
"338",-0.0340611311267007
"339",-0.0100652948844557
"340",-0.0116379200645794
"341",-0.01849456854818
"342",-0.0796306305147333
"343",0.0178184134028814
"344",0.00418044164970988
"345",0.00499660317311357
"346",0.00871281396331624
"347",0.0104137272780394
"348",0.0110459420760338
"349",0.0319589122424387
"350",0.00954095874966073
"351",-0.0632153399462756
"352",0.0152288706616976
"353",-0.00266930885665731
"354",0.0388325963989609
"355",-0.00996160550349216
"356",0.00666043966113017
"357",-0.0285427449396761
"358",-0.0413849096811751
"359",0.0332799760963063
"360",-0.00377229913287558
"361",0.0140444542499575
"362",0.00434754708117996
"363",-0.006514768613393
"364",-0.00759044793897177
"365",-0.0384324601289229
"366",0.00314557143381664
"367",-0.000582529081217575
"368",-0.0360602013732622
"369",0.00545126962716487
"370",0.0121352530816482
"371",0.00154187081743464
"372",-0.0106186803612382
"373",0.0111137466956763
"374",-0.014172190233521
"375",-0.0432769295141465
"376",-0.0104874383557716
"377",-0.00478753442819889
"378",0.00715809697991812
"379",-0.0151703334838947
"380",-0.00562672295294751
"381",-0.0258386865445517
"382",0.00226780124910225
"383",-0.00858352064640586
"384",0.00770533226639327
"385",0.003656947915231
"386",0.00410821783168069
"387",0.0125155873054482
"388",0.0525217297817751
"389",-0.00828482016145086
"390",0.035180716295664
"391",-0.00603120814987143
"392",0.0125821650856755
"393",-0.0225540417852872
"394",-0.0177025612520583
"395",0.0226380827973407
"396",-0.00398063286851785
"397",0.0297512139373257
"398",0.0222686851442656
"399",0.0121165122412954
"400",-0.0405054647969543
"401",-0.00600602406021192
"402",0.0122139958105902
"403",0.0222108730437632
"404",-0.0319090472591351
"405",0.0168475237216484
"406",-0.0178989623117738
"407",-0.0313575524299596
"408",-0.00883718460831657
"409",0.0351746751411972
"410",0.00907756804339345
"411",0.00972751391378397
"412",-0.021860537456053
"413",0.0202977624315025
"414",-0.00710902315641938
"415",-0.00153961636842387
"416",-0.0110942794921917
"417",0.0121494842175134
"418",-0.0167129993549493
"419",-0.0198244793349056
"420",0.0124032597834199
"421",-0.0235746927045897
"422",-0.0249070132916886
"423",0.00851215242006057
"424",-0.0286822521747304
"425",-0.000441282904800956
"426",0.016297118244773
"427",-0.00375977311368083
"428",0.00852451233643615
"429",0.0152642834421485
"430",0.0372206649534443
"431",-0.0420494094173376
"432",0.0286442438435761
"433",0.0134051655737616
"434",0.0272739364985847
"435",-0.0217503759573174
"436",0.0131017364324743
"437",-0.00608678658361766
"438",0.0297903091830018
"439",-0.0129934597675719
"440",0.034543518551931
"441",-0.015866701045187
"442",-0.0201524863452309
"443",0.0222471666251648
"444",0.0212029422705752
"445",0.0272046152950118
"446",-0.00553609823513206
"447",0.0278088943544032
"448",0.052621432008319
"449",-0.0112365780903688
"450",-0.00878830079871691
"451",0.00522720150238138
"452",0.00412418627910204
"453",-0.0570590710668179
"454",0.214441148814714
"455",-0.0291507282131057
"456",-0.00266692538179535
"457",-0.0158513997441968
"458",0.0172372625196319
"459",-0.0106105038503004
"460",-0.035662291440387
"461",0.0153942536115949
"462",0.0215355710011505
"463",0.00200948438232808
"464",0.0316259604607253
"465",0.0130907439176515
"466",-0.0354018926903913
"467",0.00203494084074738
"468",-0.0374651686124712
"469",0.0182415473508144
"470",-0.00199748134164641
"471",0.0132109548360029
"472",-0.00403463594619749
"473",0.0140851505140375
"474",-0.0479416405376932
"475",-0.0626275750033851
"476",-0.0360006621087659
"477",0.0122328398192331
"478",0.0255970063419386
"479",-0.011975713962479
"480",0.00774359500575082
"481",0.0102258101810126
"482",-0.00358170072546298
"483",-0.0185695482383949
"484",-0.0592853312981927
"485",-0.0351285552645004
"486",-0.00961866656680439
"487",-0.0117281048673502
"488",0.0420994219123705
"489",0.0421994522126974
"490",-0.0148699610485271
"491",0.0171696568934114
"492",0.0155972550335489
"493",-0.0201924595071246
"494",0.000551313578457013
"495",0.00866030879035928
"496",-0.014424245257417
"497",0.0103616808722337
"498",-0.00119817038965668
"499",-0.00742934864082504
"500",0.000549398661169371
"501",0.00228769853454526
"502",0.00119267742959121
"503",0.010328286974044
"504",-0.0687706311781864
"505",0.0307556607807871
"506",-0.052158909114643
"507",0.0090190183305152
"508",0.0298429021778845
"509",-0.04097174150399
"510",-0.00270438596964483
"511",-0.0104913482067423
"512",0.00947545972497252
"513",-0.00209557263465087
"514",0.0271673462231786
"515",0.00432679268017207
"516",-0.052778787938682
"517",0.0103338771519274
"518",0.0182839540569892
"519",-0.00943732292009214
"520",0.0195617015872869
"521",0.0303871368534481
"522",0.0167117925185648
"523",-0.00116532454701688
"524",0.0208997189897411
"525",-0.0391745960388611
"526",-0.0281716022044855
"527",0.0117789301687614
"528",0.0130573876839642
"529",-0.0376125246734695
"530",0.00959009769858377
"531",-0.01481618719044
"532",0.0303741905740537
"533",-0.00380447453321183
"534",-0.00961875139333797
"535",0.0112606566178098
"536",-0.00912131213463195
"537",0.0370807601109009
"538",0.0122528377133958
"539",0.0216492595670708
"540",-0.0159639670226358
"541",0.0415757733708126
"542",0.0184725835894127
"543",0.0205823202016718
"544",0.0179156461175049
"545",-0.0331019273493867
"546",-0.0443166087301864
"547",0.0478968423806638
"548",0.00369126195101071
"549",-0.0276422288581322
"550",-0.0157794091113867
"551",0.0199527028623288
"552",-0.0252500608972829
"553",-0.00922709001512818
"554",0.0203181774567884
"555",-0.0208695186681457
"556",-0.0108643375633309
"557",-0.0246641494587389
"558",-0.00274219272056495
"559",-0.00932078813457376
"560",-0.00549920047814312
"561",-0.0596379401144721
"562",-0.03916232069757
"563",0.0350736065380287
"564",0.0227026286588741
"565",-0.0222179070734566
"566",0.0395856114329163
"567",-0.0318761184581499
"568",0.00570343751386971
"569",-0.0235718643995026
"570",0.00812468026453317
"571",-0.00553927147856379
"572",0.00814579895898808
"573",0.027432663409898
"574",0.0606260553179959
"575",0.0162932630973568
"576",0.0578143015389898
"577",-0.0673887167706342
"578",-0.0331527406609007
"579",0.0975654716053261
"580",0.00297598582620882
"581",-0.023190115162026
"582",-0.057059802989256
"583",0.0151112430431612
"584",0.00451425465319167
"585",-0.00954661188357989
"586",-0.00393653229783769
"587",0.00671884786571249
"588",0.0255825731830244
"589",0.00582783571576838
"590",-0.000649217056057031
"591",-0.0206675518171076
"592",0.00510423721899926
"593",0.0545498848701048
"594",-0.00414091554754412
"595",-0.000672932593793303
"596",0
"597",-0.043410711162042
"598",0.00979474944843708
"599",0.0134616767576507
"600",-0.00525708286760392
"601",-0.0202963830192993
"602",0.0138576466374187
"603",-0.0196205139346604
"604",0.0254047470334177
"605",-0.000562087076208943
"606",-0.0339229424376327
"607",0.0292588518380723
"608",0.0122673278255569
"609",-0.0238343508629819
"610",-0.035608720809724
"611",0.00337953543699823
"612",-0.0730004620724753
"613",0.0093290882115479
"614",-0.00208835496760964
"615",0.00626824498957735
"616",-0.00569462931611962
"617",0.0355191319608395
"618",-0.01177784938833
"619",0.0254496682444015
"620",-0.0481813796009372
"621",0.029677909768305
"622",0.0146525064046847
"623",0.0265503574276923
"624",-0.00447377261557657
"625",-0.0269547742349916
"626",0.0472484320621811
"627",-0.0347420950078137
"628",-0.00491752755173413
"629",0.0442253215629849
"630",-0.0022854552003791
"631",0.053361905902772
"632",0.0243778789614994
"633",-0.029183398314944
"634",0.009633095992367
"635",0.0139398507232783
"636",-0.0248175415200039
"637",0.0114595335331349
"638",-0.00608397182510323
"639",-0.0160430098336364
"640",0.0239688450922182
"641",-0.00242370616988756
"642",-0.122299878508741
"643",0.0189362544834036
"644",0.0192131708538174
"645",0.00615827966127652
"646",0.0107106025524818
"647",-0.000541533195545823
"648",-0.00451279218792536
"649",-0.0123491422519999
"650",0.0151449089594799
"651",-0.0349578294460258
"652",-0.0140253112695073
"653",0.00318553683725041
"654",-0.00430383290704964
"655",-0.0207622006090873
"656",-0.00319525662177533
"657",-0.00518420922495987
"658",-0.00881956244933591
"659",-0.0204766772911052
"660",0.0106758801206776
"661",0.0128729057460263
"662",-0.0123778586336402
"663",0.0139519184580885
"664",-0.0108401349386783
"665",0.00305310985953974
"666",-0.0158753491582902
"667",-0.0150780602540975
"668",-0.0314935274775053
"669",-0.0125587054620683
"670",-0.0165478741295679
"671",0.0179990557365612
"672",-0.013325836879175
"673",-0.0145727089311543
"674",0.0179010364031751
"675",0.00525271388508293
"676",-0.021289569832947
"677",0.0337335446366755
"678",0.0364184600193325
"679",-0.00455232400634896
"680",-0.0118930011783843
"681",0.0010269529344473
"682",0.0134188548796089
"683",0.0145807010654992
"684",-0.0151390932890172
"685",0.00505580952390373
"686",-0.0139666942922623
"687",0.0195166484613525
"688",0.0147290268538438
"689",0.0243910937018586
"690",0.0195944809460536
"691",-0.0106527400688769
"692",0.0494236686263545
"693",-0.0451755760132521
"694",0.0569084999113869
"695",-0.0321788823651054
"696",0.0148524071981948
"697",-0.0262169127555081
"698",-0.0171033814635236
"699",0.0268992123012697
"700",0.0175727642562883
"701",0.0824681440676683
"702",-0.0504022108925638
"703",-0.0148090138948681
"704",-0.0189399420711442
"705",0.172144319504115
"706",-0.0130543345103373
"707",0.0176897937816818
"708",0.0227515189502494
"709",0.0128294688780845
"710",0.0462495150427533
"711",-0.0563738667594828
"712",-0.0134517322964105
"713",0.00600473576310782
"714",-0.0555270138196065
"715",-0.00193101699442477
"716",-0.0361905962293159
"717",0.0216769309076174
"718",-0.00439248358693645
"719",-0.0208993803125411
"720",0.018432648704594
"721",0.00749083096124408
"722",0.0700678398461182
"723",-0.04725266968518
"724",-0.0203049126957505
"725",0.00251538335139961
"726",0.0101264899613399
"727",-0.0368692887496742
"728",-0.0060642410594046
"729",0.0365405965021845
"730",0.00324234420143835
"731",-0.0120015416724715
"732",0.0106827342106222
"733",0.00131880746184939
"734",-0.0133034424060833
"735",0.0626981415662746
"736",-0.0192151079427798
"737",-0.0321056639620502
"738",-0.0451420586511504
"739",0.0656027530481645
"740",0.0168864576579331
"741",-0.022040404488879
"742",0.0240398440181293
"743",0.0112282698784559
"744",0.0304985388568412
"745",-0.0129836434422602
"746",0.0513788392374588
"747",-0.0294605440963564
"748",0.00277354838838365
"749",0.0396651956381286
"750",0.0618759272393295
"751",-0.090366700371963
"752",0.0466898346249617
"753",0
"754",-0.0175057665290987
"755",0.0190368307783176
"756",0.000708509676806225
"757",-0.111535394580693
"758",0.0166012279803334
"759",-0.0119467958424671
"760",0.00723529333525308
"761",0.0134423220270272
"762",-0.012052193734456
"763",0.00128442578840813
"764",-0.00459354453177787
"765",0.0126578429146351
"766",-0.0428968752862516
"767",-0.114686459241551
"768",-0.0306044166736938
"769",0.0265541539965985
"770",-0.00229316100975808
"771",-0.0124753696639641
"772",-0.00343331655182598
"773",-0.0282763567480662
"774",-0.00742501868430856
"775",-0.0137421806554055
"776",0.0351160779298
"777",-0.0151755484496153
"778",0.0347474770373467
"779",-0.0197495717262595
"780",-0.0153478104882849
"781",-0.0237281707644179
"782",0.024342138709316
"783",0.0157307341750813
"784",-0.0233305788500362
"785",0.0157871544453943
"786",-0.0157871544453943
"787",-0.0163146465690857
"788",0.0147484240641242
"789",0.0322283262953802
"790",0.0340437630251212
"791",-0.0109881628501286
"792",0.0478688764707839
"793",-0.0113986358174484
"794",0.0231232265187375
"795",0.0256681749786981
"796",-0.060625316572989
"797",0.0378853608634918
"798",-0.0260514457879385
"799",-0.00815662557460517
"800",-0.0143504999052641
"801",0.0102964455650216
"802",0.0663145217425961
"803",0.0426161971482338
"804",-0.0302735399531109
"805",0.034268847249446
"806",-0.0054625318127038
"807",0.0588980528414862
"808",-0.0273990096561413
"809",0.0476014223719256
"810",-0.00846732689938942
"811",-0.00168489577588422
"812",-0.0492703479825935
"813",-0.0121057469915308
"814",-0.0490226690052535
"815",0.0525119188231902
"816",-0.00633630568756284
"817",-0.0105737869597898
"818",0.0140530995392109
"819",0.0457061785311262
"820",-0.0169906952814087
"821",-0.0655230237233368
"822",0.0041809455847958
"823",0.01763664305539
"824",-0.0277062489188959
"825",0.014372384377579
"826",0.0103202580955092
"827",-0.00103597512149278
"828",-0.0275946173009723
"829",-0.0678106901594539
"830",-0.0764996379946258
"831",-0.00287540167095368
"832",0.0214589564884019
"833",-0.00204216023835714
"834",-0.0182847061068993
"835",0.00822105273978963
"836",-0.0201711310054022
"837",0.00847152096131586
"838",-0.0278201237708944
"839",0.0286888858806352
"840",0.0117980914593271
"841",-0.0157000578369599
"842",-0.00129727936867512
"843",-0.0163869296078295
"844",0.00545878003101062
"845",0.0135284873276836
"846",0.0317326199745686
"847",-0.0061603016180272
"848",-0.00629997682411967
"849",-0.0213519267739482
"850",0.00372976500001785
"851",-0.0200477927711387
"852",-0.0123579490469217
"853",0.00768942567571066
"854",0.00381880836630757
"855",-0.0172875672978271
"856",0.0138869040339604
"857",0.0236033500923117
"858",0.0213296139028073
"859",0.00649704732613208
"860",-0.00950967850741181
"861",-0.00397263727819085
"862",-0.0304535331377855
"863",-0.0034135839716573
"864",0.00264471244666857
"865",0.00737037003417295
"866",-0.0100954510511479
"867",0.00144561139441837
"868",0.00607262965218136
"869",0.00887634083440561
"870",0.0183461697096884
"871",-0.00886574325135997
"872",-0.00366328291642208
"873",0.0166813115621266
"874",0.00221659799190654
"875",-0.00177367128381119
"876",0.0035494454823051
"877",-0.00337180183082194
"878",-0.00583005753206227
"879",-0.0153816432697346
"880",0.0152050321866186
"881",-0.00701938873565128
"882",0.0121412868868539
"883",0.00862190921715344
"884",0.0516651888815778
"885",0.0157279900257209
"886",0.0257330012913402
"887",-0.0170033236934715
"888",-0.0331631396372216
"889",-0.0120426110737067
"890",0.00915754717214712
"891",-0.00731358134142986
"892",0.0367354183749648
"893",0.00575961303324251
"894",-0.0153782965775636
"895",-0.00142128963478536
"896",0.0112319160936149
"897",-0.00277281646538172
"898",-0.0115783991004925
"899",0.0111967383989743
"900",-0.00949671136395735
"901",0.00559166321122253
"902",-0.0149990348172193
"903",-0.0164368233957528
"904",0.0048009833575939
"905",0.0151068267339938
"906",0.00206928572552343
"907",0.0177871664084201
"908",0.0012478499402673
"909",-0.00822985888996906
"910",-0.00920115277299949
"911",-0.00122741145028172
"912",0.0093815853011905
"913",-0.00588550439247725
"914",0.0119965432711791
"915",0.00566731480457043
"916",0.0186680655966656
"917",-0.0185715974103797
"918",0.00628248327988727
"919",-0.0360833363858967
"920",-0.000187263030198693
"921",0.0196375564789046
"922",0.00660083281117088
"923",0.0375523840751574
"924",0.00379332113644159
"925",-0.0127226614955669
"926",0.010025278508968
"927",0.0201545218811468
"928",0.0180774211765082
"929",0.000103797714223334
"930",0.0338405771083733
"931",-0.0251999085341922
"932",-0.004381791325083
"933",0.0285110400008017
"934",0.0311114816118589
"935",-0.0446242607087571
"936",0.00455445219934433
"937",0.0319279191193274
"938",0.0178019803511592
"939",-0.0293533634763878
"940",-0.00443198781501802
"941",-0.00827126619847671
"942",-0.030136966423613
"943",-0.0105318678247055
"944",-0.00828467214581966
"945",0.00152885120360413
"946",0.00891566861805752
"947",-0.000617056104400812
"948",-0.0207695783522411
"949",-0.0164873472334218
"950",-0.0115286794569584
"951",-0.000881429356976214
"952",-0.00818866185760527
"953",0.0170381131246397
"954",-0.0118800636696118
"955",-0.0257221063924791
"956",-0.00408040370433188
"957",-0.0270083768280246
"958",-0.0199904175605199
"959",-0.0043293169355744
"960",0.0205468487969922
"961",0.00331135282624011
"962",0.00230762100695225
"963",-0.0146709345953719
"964",0.00410486228193645
"965",-0.00492488810778359
"966",-0.0376625427351769
"967",0.000701928266980253
"968",0.00122956128424279
"969",-0.00201816415623724
"970",-0.00733899394109387
"971",-0.0156322097400898
"972",0.0234098130797197
"973",-0.00262877535062942
"974",-0.00174868558867708
"975",-0.00357424994596952
"976",-0.00494834575446156
"977",0.0106213856546756
"978",-0.00741245014679001
"979",-0.0104583826840056
"980",0.0186590160989573
"981",0.0166938513320383
"982",-0.0197555250463111
"983",-0.0106838109849011
"984",0.013395104326783
"985",-0.0204550906065525
"986",-0.0410971431411052
"987",0.00976500854415726
"988",-0.00191572812252426
"989",0.00716364223203653
"990",-0.0158360994846309
"991",-0.0118557544067016
"992",0.0205282116592959
"993",-0.00330478909845645
"994",-0.00412780244322497
"995",-0.00738737661492466
"996",-0.0134840805113276
"997",0.0124167060067824
"998",0.00384210314761534
"999",-0.000327973224890847
"1000",-0.00293731220996445
"1001",-0.00927514581953972
"1002",0.00649027068341436
"1003",0.0134581398333747
"1004",-0.000485861441877196
"1005",-0.0210809342800652
"1006",-0.0115756919578892
"1007",0.0087450622954162
"1008",-0.00281318117415833
"1009",0.000558217880305572
"1010",0.0181837082894743
"1011",0.0142686235392725
"1012",0.0191279111810281
"1013",-0.00582246167719038
"1014",0.0128735296712497
"1015",-0.023349679863953
"1016",0.0533950681868163
"1017",0.0283470234919834
"1018",0.0256422371792639
"1019",-0.0069332624852933
"1020",-0.00505372676186526
"1021",0.00846866534608887
"1022",0.0490676172671024
"1023",-0.0235083135747146
"1024",-0.0226902238267573
"1025",0.00455358510495698
"1026",0.00729050809717159
"1027",0.00206625569774416
"1028",-0.00347923604687251
"1029",0.0251721237247785
"1030",-0.00976360448918706
"1031",-0.0231624707256551
"1032",0.00794135158982392
"1033",-0.0140660750364091
"1034",0.00194446213446136
"1035",0.0457044532860234
"1036",0.03665816084345
"1037",-0.00140757953283037
"1038",0.030200062971675
"1039",-0.0180662152837632
"1040",0.00132302367246424
"1041",0.00941562332401549
"1042",-0.00482171473060075
"1043",-0.00408504751527493
"1044",-0.0470808911290901
"1045",-0.0319584406897725
"1046",0.00264053398436881
"1047",-0.00367467911233271
"1048",0.0251489977541931
"1049",-0.0128438298895433
"1050",-0.000951945827759008
"1051",-0.0295321848802452
"1052",0.0120832478206077
"1053",0.00168359927447528
"1054",-0.000281713701512237
"1055",0.00337698156308905
"1056",-0.00795359834898555
"1057",0.0169196027950015
"1058",-0.00915366872180184
"1059",0.00886965074545315
"1060",0.0178790877652648
"1061",0.00881949888346816
"1062",-0.00746718147277333
"1063",-0.0058758479519042
"1064",0.014219541922465
"1065",0.016105462958052
"1066",0.0122516369860589
"1067",-0.010667048952921
"1068",0.0293816251970857
"1069",0.111472360868314
"1070",-0.00136868337557505
"1071",-0.0144869838346249
"1072",0.0577003694178293
"1073",-0.0181649413760472
"1074",0.00527337238642022
"1075",-0.0146970155497847
"1076",0.0164619263561338
"1077",-0.0460110846782649
"1078",0.00360249149184269
"1079",0.00793083415603747
"1080",0.00719031463993825
"1081",0.0101304364226572
"1082",-0.003118513407833
"1083",0.0213356880013389
"1084",0.011497060907683
"1085",0.000714651077519787
"1086",-0.00262069038270279
"1087",0.00190603930518285
"1088",0.0242505553582242
"1089",0.05497664962195
"1090",0.0150817812467502
"1091",-0.0783521809555109
"1092",0.0325645861005213
"1093",0.0017557509755129
"1094",-0.0299412094966289
"1095",-0.0395536337839226
"1096",0.0135647683134
"1097",-0.0159062622564576
"1098",-0.00140007886325862
"1099",0.0154082554727877
"1100",0.00964737425089546
"1101",-0.00632196146336477
"1102",-0.0034435760851747
"1103",0.016974271051368
"1104",0.0078665344408347
"1105",0.00805100765041509
"1106",-0.000244184811768984
"1107",0.0128166207316236
"1108",0.03150151833749
"1109",-0.0128462195504958
"1110",-0.017413642144183
"1111",0.00973466980578553
"1112",0.0166922539384803
"1113",0.0223077478267505
"1114",0.0168298763523988
"1115",0.00691980562979766
"1116",-0.007714215884178
"1117",-0.00988878434322063
"1118",-0.011478807558289
"1119",0.0177966636842761
"1120",0.0320631355262735
